Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR23609077_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0003828953011088648)	(4.0, 0.0003828953011088648)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0003828953011088648)	(18.0, 0.0007657906022177296)	(19.0, 0.0011486859033265943)	(20.0, 0.001914476505544324)	(21.0, 0.0015315812044354592)	(22.0, 0.0007657906022177296)	(23.0, 0.0022973718066531886)	(24.0, 0.0030631624088709184)	(25.0, 0.001914476505544324)	(26.0, 0.004594743613306377)	(27.0, 0.006892115419959566)	(28.0, 0.007275010721068431)	(29.0, 0.00880659192550389)	(30.0, 0.022973718066531888)	(31.0, 0.05858298106965631)	(32.0, 0.25615695644183056)	(33.0, 1.4607455737303192)	(34.0, 6.351850150094958)	(35.0, 15.591113765851865)	(36.0, 13.47523433192428)	(37.0, 4.865833486491454)	(38.0, 9.407354652943699)	(39.0, 22.457958095938245)	(40.0, 19.470226061385777)	(41.0, 5.359385529620781)	(42.0, 0.9365619065122833)	(43.0, 0.1523923298413282)	(44.0, 0.03905532071310421)	(45.0, 0.013784230839919132)	(46.0, 0.007657906022177296)	(47.0, 0.003446057709979783)	(48.0, 0.005743429516632972)	(49.0, 0.005743429516632972)	(50.0, 0.0007657906022177296)	(51.0, 0.0)	(52.0, 0.0003828953011088648)	(53.0, 0.0003828953011088648)	(54.0, 0.0)	(55.0, 0.0)	(56.0, 0.0007657906022177296)	(57.0, 0.0011486859033265943)	(58.0, 0.0015315812044354592)	(59.0, 0.003828953011088648)	(60.0, 0.003828953011088648)	(61.0, 0.0011486859033265943)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0003828953011088648)	(95.0, 0.0007657906022177296)	(96.0, 0.0007657906022177296)	(97.0, 0.0003828953011088648)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR23609077_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0011487870723161462)	(5.0, 0.0019146451205269103)	(6.0, 0.0022975741446322924)	(7.0, 0.0042122192651592024)	(8.0, 0.005361006337475349)	(9.0, 0.005361006337475349)	(10.0, 0.005361006337475349)	(11.0, 0.006126864385686113)	(12.0, 0.005743935361580731)	(13.0, 0.004978077313369966)	(14.0, 0.006509793409791495)	(15.0, 0.006126864385686113)	(16.0, 0.0034463612169484386)	(17.0, 0.004595148289264585)	(18.0, 0.004978077313369966)	(19.0, 0.0034463612169484386)	(20.0, 0.0030634321928430567)	(21.0, 0.004978077313369966)	(22.0, 0.007275651458002259)	(23.0, 0.006126864385686113)	(24.0, 0.006892722433896877)	(25.0, 0.007275651458002259)	(26.0, 0.006126864385686113)	(27.0, 0.008807367554423788)	(28.0, 0.010339083650845316)	(29.0, 0.017614735108847576)	(30.0, 0.030634321928430564)	(31.0, 0.06433207604970419)	(32.0, 0.2523502268854468)	(33.0, 1.3865859962855884)	(34.0, 6.049129793792721)	(35.0, 14.761530950238374)	(36.0, 12.807061211204504)	(37.0, 4.814949549101074)	(38.0, 9.726397212276705)	(39.0, 22.842099216910146)	(40.0, 19.91690440176913)	(41.0, 5.812096727871489)	(42.0, 1.0507572421451683)	(43.0, 0.17384977694384346)	(44.0, 0.04633441191675123)	(45.0, 0.01838059315705834)	(46.0, 0.01263665779547761)	(47.0, 0.008807367554423788)	(48.0, 0.005743935361580731)	(49.0, 0.0042122192651592024)	(50.0, 0.0030634321928430567)	(51.0, 0.0011487870723161462)	(52.0, 0.0003829290241053821)	(53.0, 0.0026805031687376743)	(54.0, 0.0034463612169484386)	(55.0, 0.0015317160964215283)	(56.0, 0.0003829290241053821)	(57.0, 0.0003829290241053821)	(58.0, 0.0003829290241053821)	(59.0, 0.0003829290241053821)	(60.0, 0.0003829290241053821)	(61.0, 0.0)	(62.0, 0.0007658580482107642)	(63.0, 0.0007658580482107642)	(64.0, 0.0003829290241053821)	(65.0, 0.0007658580482107642)	(66.0, 0.0003829290241053821)	(67.0, 0.0003829290241053821)	(68.0, 0.0011487870723161462)	(69.0, 0.0019146451205269103)	(70.0, 0.0019146451205269103)	(71.0, 0.0007658580482107642)	(72.0, 0.0011487870723161462)	(73.0, 0.0015317160964215283)	(74.0, 0.0011487870723161462)	(75.0, 0.0011487870723161462)	(76.0, 0.0015317160964215283)	(77.0, 0.0015317160964215283)	(78.0, 0.0019146451205269103)	(79.0, 0.0015317160964215283)	(80.0, 0.0003829290241053821)	(81.0, 0.0026805031687376743)	(82.0, 0.0030634321928430567)	(83.0, 0.0011487870723161462)	(84.0, 0.0007658580482107642)	(85.0, 0.0003829290241053821)	(86.0, 0.0011487870723161462)	(87.0, 0.0015317160964215283)	(88.0, 0.0011487870723161462)	(89.0, 0.0007658580482107642)	(90.0, 0.0011487870723161462)	(91.0, 0.0019146451205269103)	(92.0, 0.0019146451205269103)	(93.0, 0.0011487870723161462)	(94.0, 0.0007658580482107642)	(95.0, 0.0007658580482107642)	(96.0, 0.0003829290241053821)	(97.0, 0.0003829290241053821)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.008807367554423788)
SRR23609078_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.002606921002845268)	(12.0, 0.003724172861207526)	(13.0, 0.0022345037167245158)	(14.0, 0.0014896691444830105)	(15.0, 0.00037241728612075263)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.00037241728612075263)	(20.0, 0.0014896691444830105)	(21.0, 0.0011172518583622579)	(22.0, 0.00037241728612075263)	(23.0, 0.001862086430603763)	(24.0, 0.001862086430603763)	(25.0, 0.004096590147328279)	(26.0, 0.006331093864052793)	(27.0, 0.007075928436294299)	(28.0, 0.007820763008535804)	(29.0, 0.006703511150173547)	(30.0, 0.016758777875433867)	(31.0, 0.03575205946759225)	(32.0, 0.06926961521845998)	(33.0, 0.15567042559847458)	(34.0, 0.6919513176123583)	(35.0, 23.64887008595391)	(36.0, 23.429888721714907)	(37.0, 0.5396326475889706)	(38.0, 0.7995799133012558)	(39.0, 23.41685411670068)	(40.0, 24.70355584024788)	(41.0, 2.0736194491203506)	(42.0, 0.21413993951943272)	(43.0, 0.07001444979070148)	(44.0, 0.02606921002845268)	(45.0, 0.014151856872588598)	(46.0, 0.010427684011381073)	(47.0, 0.006703511150173547)	(48.0, 0.008938014866898063)	(49.0, 0.006331093864052793)	(50.0, 0.00037241728612075263)	(51.0, 0.0)	(52.0, 0.0)	(53.0, 0.0007448345722415053)	(54.0, 0.0011172518583622579)	(55.0, 0.00037241728612075263)	(56.0, 0.00037241728612075263)	(57.0, 0.0011172518583622579)	(58.0, 0.001862086430603763)	(59.0, 0.002979338288966021)	(60.0, 0.0022345037167245158)	(61.0, 0.00037241728612075263)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.00037241728612075263)	(66.0, 0.00037241728612075263)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR23609078_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0003724422528286989)	(5.0, 0.0011173267584860967)	(6.0, 0.0022346535169721934)	(7.0, 0.003724422528286989)	(8.0, 0.005214191539601784)	(9.0, 0.006331518298087882)	(10.0, 0.006331518298087882)	(11.0, 0.004469307033944387)	(12.0, 0.0029795380226295912)	(13.0, 0.002607095769800892)	(14.0, 0.0029795380226295912)	(15.0, 0.0033519802754582904)	(16.0, 0.0033519802754582904)	(17.0, 0.003724422528286989)	(18.0, 0.0029795380226295912)	(19.0, 0.004096864781115688)	(20.0, 0.005214191539601784)	(21.0, 0.004841749286773086)	(22.0, 0.005586633792430484)	(23.0, 0.0059590760452591825)	(24.0, 0.008193729562231376)	(25.0, 0.009311056320717473)	(26.0, 0.005586633792430484)	(27.0, 0.006703960550916581)	(28.0, 0.013780363354661861)	(29.0, 0.022346535169721935)	(30.0, 0.0331473605017542)	(31.0, 0.04432062808661517)	(32.0, 0.07970264210534157)	(33.0, 0.15456353492391003)	(34.0, 0.7054056268575557)	(35.0, 22.336851671148388)	(36.0, 22.26720496986942)	(37.0, 0.6968394550424957)	(38.0, 0.7460018324158839)	(39.0, 24.22625121974838)	(40.0, 25.731662805681978)	(41.0, 2.2975962577002433)	(42.0, 0.2778419206102094)	(43.0, 0.09906963925243391)	(44.0, 0.04618283935075867)	(45.0, 0.024953630939522825)	(46.0, 0.013035478849004462)	(47.0, 0.010800825332032268)	(48.0, 0.01005594082637487)	(49.0, 0.007821287309402677)	(50.0, 0.0029795380226295912)	(51.0, 0.0007448845056573978)	(52.0, 0.0007448845056573978)	(53.0, 0.0003724422528286989)	(54.0, 0.0003724422528286989)	(55.0, 0.0003724422528286989)	(56.0, 0.0007448845056573978)	(57.0, 0.0014897690113147956)	(58.0, 0.0011173267584860967)	(59.0, 0.0003724422528286989)	(60.0, 0.0)	(61.0, 0.0003724422528286989)	(62.0, 0.0003724422528286989)	(63.0, 0.0003724422528286989)	(64.0, 0.0003724422528286989)	(65.0, 0.0)	(66.0, 0.0003724422528286989)	(67.0, 0.0003724422528286989)	(68.0, 0.0)	(69.0, 0.0011173267584860967)	(70.0, 0.0014897690113147956)	(71.0, 0.0007448845056573978)	(72.0, 0.0014897690113147956)	(73.0, 0.0011173267584860967)	(74.0, 0.0)	(75.0, 0.0014897690113147956)	(76.0, 0.0022346535169721934)	(77.0, 0.0011173267584860967)	(78.0, 0.0003724422528286989)	(79.0, 0.0003724422528286989)	(80.0, 0.0014897690113147956)	(81.0, 0.0018622112641434945)	(82.0, 0.0014897690113147956)	(83.0, 0.0014897690113147956)	(84.0, 0.0014897690113147956)	(85.0, 0.0007448845056573978)	(86.0, 0.0)	(87.0, 0.0003724422528286989)	(88.0, 0.0003724422528286989)	(89.0, 0.0003724422528286989)	(90.0, 0.0011173267584860967)	(91.0, 0.0011173267584860967)	(92.0, 0.0003724422528286989)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0003724422528286989)	(96.0, 0.0011173267584860967)	(97.0, 0.0011173267584860967)	(98.0, 0.0011173267584860967)	(99.0, 0.0011173267584860967)	(100.0, 0.0070764028037452785)
SRR23609079_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0006568317065801401)	(15.0, 0.0006568317065801401)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0013136634131602801)	(19.0, 0.00197049511974042)	(20.0, 0.00394099023948084)	(21.0, 0.005254653652641121)	(22.0, 0.0032841585329007003)	(23.0, 0.0026273268263205603)	(24.0, 0.00197049511974042)	(25.0, 0.00459782194606098)	(26.0, 0.0072251487723815405)	(27.0, 0.005254653652641121)	(28.0, 0.0059114853592212606)	(29.0, 0.009852475598702101)	(30.0, 0.02561643655662546)	(31.0, 0.05714435847247218)	(32.0, 0.24105723631491138)	(33.0, 1.3951105447762175)	(34.0, 6.117730515087424)	(35.0, 17.30882913179985)	(36.0, 14.975106078320612)	(37.0, 3.9120896443913136)	(38.0, 7.223835108968379)	(39.0, 20.363096567397502)	(40.0, 18.882597900765866)	(41.0, 6.4441758732577545)	(42.0, 2.3652509753950843)	(43.0, 0.38950120200202304)	(44.0, 0.05648752676589205)	(45.0, 0.02036178290398434)	(46.0, 0.019704951197404202)	(47.0, 0.01904811949082406)	(48.0, 0.01510712925134322)	(49.0, 0.014450297544763081)	(50.0, 0.01707762437108364)	(51.0, 0.022332278023724762)	(52.0, 0.014450297544763081)	(53.0, 0.00394099023948084)	(54.0, 0.00394099023948084)	(55.0, 0.00459782194606098)	(56.0, 0.0072251487723815405)	(57.0, 0.011822970718442521)	(58.0, 0.0072251487723815405)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0013136634131602801)	(63.0, 0.0013136634131602801)	(64.0, 0.0006568317065801401)	(65.0, 0.0006568317065801401)	(66.0, 0.0013136634131602801)	(67.0, 0.0013136634131602801)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR23609079_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0013137928542806656)	(5.0, 0.0013137928542806656)	(6.0, 0.002627585708561331)	(7.0, 0.007882757125683993)	(8.0, 0.009853446407104992)	(9.0, 0.00919654997996466)	(10.0, 0.008539653552824326)	(11.0, 0.006568964271403328)	(12.0, 0.0059120678442629955)	(13.0, 0.00459827498998233)	(14.0, 0.00722586069854366)	(15.0, 0.00722586069854366)	(16.0, 0.002627585708561331)	(17.0, 0.003284482135701664)	(18.0, 0.003941378562841997)	(19.0, 0.005255171417122662)	(20.0, 0.005255171417122662)	(21.0, 0.0059120678442629955)	(22.0, 0.009853446407104992)	(23.0, 0.011824135688525991)	(24.0, 0.013137928542806656)	(25.0, 0.011167239261385657)	(26.0, 0.009853446407104992)	(27.0, 0.01445172139708732)	(28.0, 0.019706892814209984)	(29.0, 0.02890344279417464)	(30.0, 0.036129303492718305)	(31.0, 0.06568964271403328)	(32.0, 0.23911029947908113)	(33.0, 1.2783204472150878)	(34.0, 5.60726790206988)	(35.0, 15.65384185875413)	(36.0, 13.604981902503432)	(37.0, 3.8572958201680345)	(38.0, 7.708679572491805)	(39.0, 21.71305450269656)	(40.0, 20.045194474187255)	(41.0, 6.77063147453541)	(42.0, 2.494892630278984)	(43.0, 0.4289533669226373)	(44.0, 0.06306205700547195)	(45.0, 0.02627585708561331)	(46.0, 0.021677582095630983)	(47.0, 0.013137928542806656)	(48.0, 0.013794824969946988)	(49.0, 0.01707930710564865)	(50.0, 0.013794824969946988)	(51.0, 0.01445172139708732)	(52.0, 0.010510342834245325)	(53.0, 0.005255171417122662)	(54.0, 0.0059120678442629955)	(55.0, 0.005255171417122662)	(56.0, 0.002627585708561331)	(57.0, 0.0019706892814209983)	(58.0, 0.0019706892814209983)	(59.0, 0.0013137928542806656)	(60.0, 0.0006568964271403328)	(61.0, 0.0013137928542806656)	(62.0, 0.0019706892814209983)	(63.0, 0.0006568964271403328)	(64.0, 0.0006568964271403328)	(65.0, 0.0006568964271403328)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0013137928542806656)	(69.0, 0.0013137928542806656)	(70.0, 0.0006568964271403328)	(71.0, 0.0013137928542806656)	(72.0, 0.0013137928542806656)	(73.0, 0.0013137928542806656)	(74.0, 0.0006568964271403328)	(75.0, 0.0019706892814209983)	(76.0, 0.0019706892814209983)	(77.0, 0.0013137928542806656)	(78.0, 0.0013137928542806656)	(79.0, 0.0006568964271403328)	(80.0, 0.0006568964271403328)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0006568964271403328)	(85.0, 0.0006568964271403328)	(86.0, 0.0013137928542806656)	(87.0, 0.002627585708561331)	(88.0, 0.0019706892814209983)	(89.0, 0.0013137928542806656)	(90.0, 0.0019706892814209983)	(91.0, 0.0019706892814209983)	(92.0, 0.003941378562841997)	(93.0, 0.003941378562841997)	(94.0, 0.0019706892814209983)	(95.0, 0.0019706892814209983)	(96.0, 0.0006568964271403328)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0019706892814209983)	(100.0, 0.011824135688525991)
SRR23609080_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.00034115720524017465)	(5.0, 0.00034115720524017465)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.00034115720524017465)	(19.0, 0.00034115720524017465)	(20.0, 0.0006823144104803493)	(21.0, 0.0006823144104803493)	(22.0, 0.0)	(23.0, 0.0013646288209606986)	(24.0, 0.0037527292576419215)	(25.0, 0.004093886462882096)	(26.0, 0.0034115720524017464)	(27.0, 0.004093886462882096)	(28.0, 0.005799672489082969)	(29.0, 0.00955240174672489)	(30.0, 0.016375545851528384)	(31.0, 0.035821506550218346)	(32.0, 0.06550218340611354)	(33.0, 0.1374863537117904)	(34.0, 0.6877729257641921)	(35.0, 24.51385098253275)	(36.0, 24.261735807860262)	(37.0, 0.4636326419213974)	(38.0, 0.7611217248908296)	(39.0, 20.13202783842795)	(40.0, 21.11149017467249)	(41.0, 4.432996724890829)	(42.0, 2.881072598253275)	(43.0, 0.15590884279475983)	(44.0, 0.10848799126637555)	(45.0, 0.030704148471615723)	(46.0, 0.023198689956331876)	(47.0, 0.017740174672489083)	(48.0, 0.016716703056768558)	(49.0, 0.011258187772925764)	(50.0, 0.011258187772925764)	(51.0, 0.01910480349344978)	(52.0, 0.015010917030567686)	(53.0, 0.006481986899563318)	(54.0, 0.005799672489082969)	(55.0, 0.004093886462882096)	(56.0, 0.0034115720524017464)	(57.0, 0.004435043668122271)	(58.0, 0.006823144104803493)	(59.0, 0.0061408296943231445)	(60.0, 0.0030704148471615723)	(61.0, 0.0013646288209606986)	(62.0, 0.001023471615720524)	(63.0, 0.0017057860262008732)	(64.0, 0.0037527292576419215)	(65.0, 0.0027292576419213972)	(66.0, 0.0)	(67.0, 0.00034115720524017465)	(68.0, 0.00034115720524017465)	(69.0, 0.00034115720524017465)	(70.0, 0.0006823144104803493)	(71.0, 0.00034115720524017465)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.00034115720524017465)	(75.0, 0.00034115720524017465)	(76.0, 0.0)	(77.0, 0.00034115720524017465)	(78.0, 0.00034115720524017465)	(79.0, 0.00034115720524017465)	(80.0, 0.00034115720524017465)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR23609080_2	(0.0, 0.0)	(1.0, 0.0003411793204390295)	(2.0, 0.000682358640878059)	(3.0, 0.000682358640878059)	(4.0, 0.000682358640878059)	(5.0, 0.0010235379613170888)	(6.0, 0.0020470759226341776)	(7.0, 0.003070613883951266)	(8.0, 0.0034117932043902953)	(9.0, 0.0034117932043902953)	(10.0, 0.003070613883951266)	(11.0, 0.003752972524829325)	(12.0, 0.003752972524829325)	(13.0, 0.002729434563512236)	(14.0, 0.003752972524829325)	(15.0, 0.004094151845268355)	(16.0, 0.002729434563512236)	(17.0, 0.003070613883951266)	(18.0, 0.003752972524829325)	(19.0, 0.0017058966021951476)	(20.0, 0.001364717281756118)	(21.0, 0.004435331165707384)	(22.0, 0.005458869127024472)	(23.0, 0.004776510486146413)	(24.0, 0.006482407088341562)	(25.0, 0.0071647657292196205)	(26.0, 0.008870662331414769)	(27.0, 0.011941276215366035)	(28.0, 0.011258917574487975)	(29.0, 0.012623634856244093)	(30.0, 0.02388255243073207)	(31.0, 0.036847366607415194)	(32.0, 0.0600475603972692)	(33.0, 0.138518804098246)	(34.0, 0.610710983585863)	(35.0, 21.59665098379057)	(36.0, 21.607227542724182)	(37.0, 0.6543819366020587)	(38.0, 0.8106420653631341)	(39.0, 22.288562645640923)	(40.0, 23.479619653293575)	(41.0, 4.89387617237744)	(42.0, 3.1255437545419498)	(43.0, 0.18798980556190528)	(44.0, 0.10747148593829431)	(45.0, 0.04196505641400063)	(46.0, 0.03445911136434199)	(47.0, 0.027294345635122362)	(48.0, 0.019447221265024683)	(49.0, 0.010235379613170887)	(50.0, 0.010235379613170887)	(51.0, 0.020811938546780803)	(52.0, 0.020470759226341773)	(53.0, 0.00818830369053671)	(54.0, 0.006482407088341562)	(55.0, 0.004094151845268355)	(56.0, 0.0017058966021951476)	(57.0, 0.003070613883951266)	(58.0, 0.0023882552430732067)	(59.0, 0.0023882552430732067)	(60.0, 0.0020470759226341776)	(61.0, 0.0)	(62.0, 0.002729434563512236)	(63.0, 0.003752972524829325)	(64.0, 0.002729434563512236)	(65.0, 0.003070613883951266)	(66.0, 0.0023882552430732067)	(67.0, 0.001364717281756118)	(68.0, 0.0003411793204390295)	(69.0, 0.0003411793204390295)	(70.0, 0.000682358640878059)	(71.0, 0.000682358640878059)	(72.0, 0.0017058966021951476)	(73.0, 0.0020470759226341776)	(74.0, 0.0010235379613170888)	(75.0, 0.0003411793204390295)	(76.0, 0.0)	(77.0, 0.0010235379613170888)	(78.0, 0.001364717281756118)	(79.0, 0.000682358640878059)	(80.0, 0.000682358640878059)	(81.0, 0.0003411793204390295)	(82.0, 0.000682358640878059)	(83.0, 0.0010235379613170888)	(84.0, 0.0003411793204390295)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0003411793204390295)	(89.0, 0.000682358640878059)	(90.0, 0.0003411793204390295)	(91.0, 0.0)	(92.0, 0.000682358640878059)	(93.0, 0.000682358640878059)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.000682358640878059)	(97.0, 0.000682358640878059)	(98.0, 0.0)	(99.0, 0.0003411793204390295)	(100.0, 0.0068235864087805905)
SRR23609081_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0004985492217646648)	(8.0, 0.0004985492217646648)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0004985492217646648)	(16.0, 0.0004985492217646648)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0004985492217646648)	(20.0, 0.0009970984435293297)	(21.0, 0.0014956476652939945)	(22.0, 0.0014956476652939945)	(23.0, 0.002492746108823324)	(24.0, 0.003988393774117319)	(25.0, 0.006481139882940643)	(26.0, 0.010469533657057961)	(27.0, 0.016452124318233938)	(28.0, 0.019941968870586593)	(29.0, 0.022933264201174582)	(30.0, 0.05184911906352514)	(31.0, 0.22434714979409917)	(32.0, 2.576502378079788)	(33.0, 5.019393564726646)	(34.0, 4.674397503265498)	(35.0, 3.7161858990338117)	(36.0, 3.1947034130679723)	(37.0, 3.935547556610264)	(38.0, 7.221984026482935)	(39.0, 8.460380293346361)	(40.0, 7.2444187414623435)	(41.0, 8.134827651534037)	(42.0, 7.696602885602896)	(43.0, 6.0239702465824445)	(44.0, 7.080396047501771)	(45.0, 6.490113768932407)	(46.0, 3.7062149145985184)	(47.0, 2.7195860047262466)	(48.0, 2.0769560578715938)	(49.0, 2.172677508450409)	(50.0, 2.739527973596833)	(51.0, 2.3521552282856883)	(52.0, 1.4338275617951761)	(53.0, 0.5658533667028945)	(54.0, 0.16402269396057473)	(55.0, 0.054840414394113135)	(56.0, 0.03390134707999721)	(57.0, 0.026921657975291904)	(58.0, 0.027918756418821227)	(59.0, 0.021936165757645253)	(60.0, 0.015953575096469275)	(61.0, 0.011466632100587291)	(62.0, 0.008973885991763967)	(63.0, 0.006979689104705307)	(64.0, 0.005484041439411313)	(65.0, 0.0034898445523526534)	(66.0, 0.0034898445523526534)	(67.0, 0.005484041439411313)	(68.0, 0.002991295330587989)	(69.0, 0.0009970984435293297)	(70.0, 0.0004985492217646648)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0004985492217646648)	(74.0, 0.0004985492217646648)	(75.0, 0.0)	(76.0, 0.0004985492217646648)	(77.0, 0.0004985492217646648)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0004985492217646648)	(83.0, 0.0004985492217646648)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
